application_id,company_experience_years,previous_similar_projects,total_employees,engineers_count,machinery_count,offered_budget_MAD,estimated_budget_MAD,budget_difference_ratio,proposed_duration_days,total_length_km,road_width_m,lanes,category,road_class,terrain_type,soil_type,slope,compliance_issues_count,technical_score,financial_score,is_fraudulent
7810,6,8,912,10,46,76000000,134500000,-0.4349,474,100,7,2,Regional,Secondary,Desert,Sandy,High,2,35.67,100.0,1
1288,6,8,548,5,14,73500000,72500000,0.0138,722,182,3,1,Provincial,Secondary,Desert,Sandy,High,0,99.81,98.64,0
4456,12,4,413,3,24,100000000,110000000,-0.0909,809,218,3,1,Provincial,Secondary,Desert,Rocky,Moderate,0,90.1,100.0,0
4906,8,6,535,7,6,452500000,427000000,0.0597,576,188,7,2,National,Primary,Flat,Clay,High,0,92.63,94.36,0
1157,28,4,319,5,11,346000000,380500000,-0.0907,797,142,7,2,National,Primary,Coastal,Sandy,High,0,70.43,100.0,0
6374,28,8,960,16,58,150000000,139500000,0.0753,712,208,3,1,Provincial,Secondary,Coastal,Clay,High,0,86.61,93.0,0
8897,26,3,614,9,19,1596000000,1088500000,0.4662,985,199,14,4,Autoroute,Primary,Mixed,Sandy,Low,2,38.49,68.2,1
4570,5,9,823,9,18,98000000,96000000,0.0208,549,134,3,1,Provincial,Secondary,Mixed,Sandy,High,1,93.28,97.96,0
6777,26,7,578,4,19,680500000,657500000,0.035,860,222,7,2,National,Primary,Mountainous,Rocky,High,0,95.57,96.62,0
9993,3,2,174,1,6,16000000,23500000,-0.3191,88,39,3,1,Regional,Secondary,Flat,Clay,Low,2,42.65,100.0,1
8528,7,6,840,15,9,1789500000,1173000000,0.5256,434,212,14,4,Autoroute,Primary,Coastal,Clay,Low,2,33.83,65.55,1
6861,5,3,986,15,16,68000000,70000000,-0.0286,663,138,3,1,Provincial,Secondary,Flat,Clay,High,0,72.57,100.0,0
9385,15,5,512,3,11,665500000,1122000000,-0.4069,743,145,14,4,Autoroute,Primary,Mountainous,Rocky,Low,2,36.84,100.0,1
100,16,6,962,5,56,213000000,213500000,-0.0023,131,40,14,4,National,Primary,Mixed,Rocky,Moderate,0,70.66,100.0,0
1006,10,8,737,8,9,266500000,257500000,0.035,442,208,7,2,Regional,Secondary,Flat,Rocky,Moderate,0,75.69,96.62,0
1497,29,6,934,13,42,465000000,475000000,-0.0211,162,69,14,4,Autoroute,Primary,Mixed,Rocky,High,0,79.62,100.0,0
2410,28,8,344,5,15,560500000,576000000,-0.0269,529,114,14,4,National,Primary,Flat,Rocky,High,0,84.73,100.0,0
1539,22,7,990,16,58,279000000,255000000,0.0941,452,97,7,2,National,Primary,Mountainous,Sandy,Low,0,81.98,91.4,0
3253,24,6,359,3,5,112000000,124000000,-0.0968,287,59,7,2,National,Primary,Flat,Clay,Moderate,0,80.81,100.0,0
7764,5,9,607,3,12,2060500000,1508500000,0.3659,432,155,14,4,Autoroute,Primary,Mountainous,Rocky,High,3,43.62,73.21,1
2041,16,7,991,3,18,84000000,85500000,-0.0175,1162,198,3,1,Provincial,Secondary,Flat,Sandy,Low,0,99.59,100.0,0
1419,15,7,886,3,26,753000000,732500000,0.028,789,143,14,4,National,Primary,Mountainous,Sandy,Moderate,0,91.53,97.28,0
5159,6,8,919,3,39,63500000,63000000,0.0079,499,108,3,1,Provincial,Secondary,Coastal,Sandy,Low,0,94.1,99.21,0
8248,21,9,928,17,42,2291000000,1542000000,0.4857,581,220,14,4,Autoroute,Primary,Desert,Clay,High,2,31.66,67.31,1
1315,11,8,210,4,9,199500000,211000000,-0.0545,224,94,7,2,National,Primary,Flat,Clay,Moderate,0,81.13,100.0,0
7250,29,7,706,12,29,147000000,98000000,0.5,977,192,3,1,Provincial,Secondary,Desert,Rocky,High,2,51.56,66.67,1
5883,25,7,773,12,39,302500000,331500000,-0.0875,818,159,7,2,National,Primary,Desert,Rocky,Low,0,85.83,100.0,0
8218,17,7,202,3,6,100500000,147000000,-0.3163,133,60,7,2,National,Primary,Mixed,Sandy,High,3,50.27,100.0,1
1722,23,7,558,9,8,307000000,326000000,-0.0583,833,143,7,2,National,Primary,Desert,Rocky,Moderate,1,80.26,100.0,0
7683,19,8,355,4,11,212500000,315000000,-0.3254,442,144,7,2,National,Primary,Coastal,Clay,Low,3,46.45,100.0,1
4873,29,7,370,6,5,110000000,104000000,0.0577,884,152,3,1,Regional,Secondary,Desert,Rocky,High,0,86.47,94.55,0
3908,19,7,689,12,9,403500000,436500000,-0.0756,577,227,7,2,Regional,Secondary,Desert,Sandy,High,1,74.48,100.0,0
4522,24,4,542,6,20,80500000,78500000,0.0255,522,112,3,1,Provincial,Secondary,Coastal,Sandy,Moderate,1,74.25,97.52,0
1423,20,8,497,7,14,79000000,83000000,-0.0482,579,112,3,1,Provincial,Secondary,Mountainous,Sandy,Low,0,93.41,100.0,0
5106,3,4,108,1,3,34500000,38000000,-0.0921,336,96,3,1,Provincial,Secondary,Flat,Sandy,Moderate,0,72.56,100.0,0
9321,28,7,966,18,52,301000000,546000000,-0.4487,269,96,14,4,Autoroute,Primary,Flat,Sandy,Low,2,51.02,100.0,1
8907,13,6,638,6,37,771500000,503500000,0.5323,460,176,7,2,National,Primary,Mixed,Rocky,Moderate,2,40.74,65.26,1
1616,15,8,788,13,8,221000000,213500000,0.0351,287,105,7,2,National,Primary,Desert,Clay,Low,0,97.12,96.61,0
2673,3,4,166,1,4,19000000,21000000,-0.0952,177,30,3,1,Provincial,Secondary,Coastal,Clay,Moderate,0,90.01,100.0,0
1568,5,7,631,9,14,1646500000,1626000000,0.0126,1232,223,14,4,Autoroute,Primary,Mountainous,Sandy,Moderate,1,98.62,98.75,0
5855,8,3,145,1,4,23000000,22500000,0.0222,109,38,3,1,Provincial,Secondary,Mountainous,Clay,High,0,88.72,97.83,0
6390,14,6,310,3,5,408500000,385000000,0.061,494,167,7,2,National,Primary,Desert,Sandy,Moderate,0,94.15,94.25,0
6926,14,3,614,8,36,1493500000,1493500000,0.0,1245,218,14,4,Autoroute,Primary,Mountainous,Rocky,Low,0,90.34,100.0,0
2537,20,8,525,4,6,666000000,677000000,-0.0162,623,237,7,2,National,Primary,Mountainous,Sandy,Moderate,0,93.48,100.0,0
9899,23,3,799,5,23,1111000000,762000000,0.458,1368,237,7,2,National,Primary,Coastal,Sandy,High,2,30.63,68.59,1
6930,23,8,546,8,30,911000000,948500000,-0.0395,610,122,14,4,Autoroute,Primary,Mountainous,Rocky,Moderate,0,85.35,100.0,0
5828,26,8,781,3,19,566500000,595500000,-0.0487,490,87,14,4,Autoroute,Primary,Flat,Clay,High,0,70.45,100.0,0
2604,10,5,341,4,18,417500000,428000000,-0.0245,212,82,14,4,National,Primary,Flat,Sandy,Moderate,0,80.48,100.0,0
7207,17,8,620,4,16,197500000,144000000,0.3715,541,169,3,1,Regional,Secondary,Desert,Rocky,High,3,33.17,72.91,1
4262,10,8,471,8,23,146000000,134000000,0.0896,175,69,7,2,National,Primary,Flat,Sandy,Low,0,76.34,91.78,0
8692,4,3,157,2,6,65500000,46000000,0.4239,319,84,3,1,Provincial,Secondary,Flat,Rocky,High,3,48.44,70.23,1
3327,11,5,849,7,6,654000000,613500000,0.066,321,87,14,4,Autoroute,Primary,Coastal,Rocky,High,0,87.35,93.81,0
1841,11,5,544,9,35,155000000,151000000,0.0265,714,187,3,1,Regional,Secondary,Mixed,Rocky,High,0,93.26,97.42,0
4794,6,0,198,1,3,21000000,22500000,-0.0667,340,61,3,1,Provincial,Secondary,Coastal,Clay,Low,0,96.58,100.0,0
8946,27,6,321,5,19,341000000,224500000,0.5189,671,234,3,1,Provincial,Secondary,Mountainous,Rocky,High,3,53.93,65.84,1
6343,16,7,309,4,17,1025000000,1130500000,-0.0933,614,180,14,4,Autoroute,Primary,Coastal,Sandy,Low,0,81.15,100.0,0
4601,9,9,443,4,23,201000000,185000000,0.0865,906,221,3,1,Provincial,Secondary,Mountainous,Sandy,Moderate,0,93.83,92.04,0
8477,25,9,813,6,8,1124000000,756500000,0.4858,367,113,14,4,Autoroute,Primary,Flat,Rocky,High,2,42.59,67.3,1
8676,3,4,105,1,4,89500000,138500000,-0.3538,492,89,7,2,Regional,Secondary,Desert,Sandy,Moderate,2,50.49,100.0,1
5548,28,6,920,16,59,378500000,349000000,0.0845,775,132,7,2,National,Primary,Coastal,Clay,Moderate,1,98.91,92.21,0
8788,6,4,67,1,3,31000000,52500000,-0.4095,340,67,3,1,Provincial,Secondary,Coastal,Rocky,High,3,49.74,100.0,1
9771,17,5,488,8,14,760000000,1268500000,-0.4009,571,222,14,4,Autoroute,Primary,Flat,Sandy,Low,2,35.09,100.0,1
2391,22,3,330,5,14,277500000,293500000,-0.0545,539,121,7,2,National,Primary,Coastal,Rocky,High,0,95.13,100.0,0
8281,11,3,786,12,18,69500000,125500000,-0.4462,922,236,3,1,Provincial,Secondary,Desert,Rocky,Moderate,2,32.97,100.0,1
6911,8,3,97,1,4,39500000,41000000,-0.0366,128,53,3,1,Regional,Secondary,Flat,Rocky,High,0,90.97,100.0,0
2838,8,3,654,5,12,139000000,132000000,0.053,350,65,7,2,National,Primary,Flat,Sandy,Moderate,1,80.41,94.96,0
1101,29,6,726,4,21,512500000,507000000,0.0108,472,117,14,4,National,Primary,Desert,Sandy,Moderate,0,70.14,98.93,0
4268,20,3,654,3,18,127500000,138500000,-0.0794,827,177,3,1,Regional,Secondary,Coastal,Rocky,High,1,97.75,100.0,0
6544,25,8,650,9,34,125500000,118000000,0.0636,336,62,7,2,National,Primary,Coastal,Sandy,Low,0,94.55,94.02,0
4886,15,3,328,4,19,218000000,204500000,0.066,240,92,7,2,National,Primary,Desert,Rocky,Low,0,96.94,93.81,0
5751,22,8,340,4,16,446500000,438500000,0.0182,515,207,7,2,National,Primary,Coastal,Clay,Low,0,98.82,98.21,0
408,2,3,143,1,5,40000000,39500000,0.0127,169,74,3,1,Provincial,Secondary,Coastal,Clay,Moderate,0,82.37,98.75,0
4192,27,3,697,10,26,769000000,827500000,-0.0707,564,168,14,4,Autoroute,Primary,Flat,Clay,Low,0,89.08,100.0,0
910,8,7,496,6,27,311000000,302000000,0.0298,356,176,7,2,Regional,Secondary,Mixed,Clay,High,1,76.9,97.11,0
8113,5,0,110,1,4,24000000,42000000,-0.4286,401,76,3,1,Provincial,Secondary,Mountainous,Sandy,Moderate,2,51.68,100.0,1
659,8,2,174,2,7,28000000,31000000,-0.0968,67,31,3,1,Regional,Secondary,Coastal,Sandy,High,0,89.42,100.0,0
3921,14,9,594,5,15,85000000,81000000,0.0494,257,107,3,1,Provincial,Secondary,Mountainous,Clay,Moderate,0,77.55,95.29,0
7719,8,9,839,14,23,258500000,462500000,-0.4411,810,198,7,2,National,Primary,Mixed,Clay,Moderate,3,33.09,100.0,1
8056,10,3,414,6,23,209500000,160500000,0.3053,404,142,7,2,Regional,Secondary,Desert,Rocky,Low,3,37.72,76.61,1
6353,20,4,622,3,22,1188000000,1123000000,0.0579,835,169,14,4,Autoroute,Primary,Flat,Clay,High,0,89.78,94.53,0
4602,6,5,671,7,14,217500000,232500000,-0.0645,74,34,14,4,Autoroute,Primary,Flat,Rocky,High,1,92.7,100.0,0
2480,9,1,161,1,7,39500000,36000000,0.0972,128,44,3,1,Regional,Secondary,Mixed,Clay,High,0,76.8,91.14,0
8919,8,5,269,3,12,235000000,415500000,-0.4344,439,114,14,4,National,Primary,Desert,Clay,Low,2,49.96,100.0,1
8942,18,5,295,4,16,222000000,355000000,-0.3746,177,62,14,4,Autoroute,Primary,Mixed,Sandy,Low,2,48.89,100.0,1
7872,16,3,767,12,29,1133000000,821000000,0.38,423,135,14,4,Autoroute,Primary,Desert,Rocky,Low,2,45.21,72.46,1
9954,26,7,624,3,14,340000000,507000000,-0.3294,799,229,7,2,National,Primary,Mountainous,Sandy,Low,2,32.13,100.0,1
8973,9,3,117,1,4,45000000,32000000,0.4062,164,69,3,1,Provincial,Secondary,Mixed,Clay,High,3,40.16,71.11,1
9701,6,3,151,2,5,27000000,39500000,-0.3165,406,71,3,1,Provincial,Secondary,Flat,Clay,Low,2,34.28,100.0,1
4078,12,6,251,3,10,391500000,358500000,0.0921,880,188,7,2,Regional,Secondary,Mountainous,Clay,High,0,99.35,91.57,0
4856,24,7,577,6,24,83000000,76500000,0.085,964,168,3,1,Provincial,Secondary,Mountainous,Rocky,Moderate,0,75.18,92.17,0
4517,27,4,309,3,17,149000000,153500000,-0.0293,1291,219,3,1,Regional,Secondary,Flat,Clay,Moderate,1,96.54,100.0,0
9052,8,3,152,2,3,14500000,22500000,-0.3556,114,37,3,1,Regional,Secondary,Mixed,Rocky,Low,3,35.72,100.0,1
7181,9,5,800,14,13,246500000,160500000,0.5358,1082,204,3,1,Regional,Secondary,Mixed,Sandy,High,2,47.49,65.11,1
8080,23,5,624,11,22,268500000,520500000,-0.4841,419,72,14,4,Autoroute,Primary,Coastal,Rocky,Moderate,3,36.49,100.0,1
6638,6,7,336,5,20,100500000,93500000,0.0749,509,157,3,1,Provincial,Secondary,Coastal,Rocky,Moderate,0,96.62,93.03,0
6016,16,3,242,3,6,99000000,106000000,-0.066,1158,232,3,1,Provincial,Secondary,Mixed,Rocky,Moderate,0,71.07,100.0,0
363,5,6,806,12,15,246500000,244000000,0.0102,1185,228,3,1,Regional,Secondary,Mountainous,Sandy,Moderate,0,80.59,98.99,0
9003,9,5,732,10,22,436500000,332500000,0.3128,197,49,14,4,Autoroute,Primary,Desert,Clay,Moderate,3,43.6,76.17,1
9650,14,4,663,5,6,240500000,176000000,0.3665,334,77,7,2,National,Primary,Coastal,Sandy,Low,3,49.93,73.18,1
1596,4,1,107,1,3,57500000,63000000,-0.0873,184,45,7,2,Regional,Secondary,Mixed,Clay,Low,0,81.14,100.0,0
1467,7,7,813,13,46,112500000,103500000,0.087,790,138,3,1,Regional,Secondary,Mixed,Rocky,Low,1,77.49,92.0,0
7667,18,5,880,12,17,1908500000,1403500000,0.3598,517,203,14,4,Autoroute,Primary,Flat,Rocky,High,3,54.18,73.54,1
2486,25,7,444,7,18,664500000,617000000,0.077,1309,232,7,2,National,Primary,Flat,Clay,High,0,82.01,92.85,0
6491,7,7,518,4,18,154500000,163000000,-0.0521,1005,244,3,1,Provincial,Secondary,Coastal,Sandy,High,1,96.72,100.0,0
322,19,5,774,13,48,941500000,865500000,0.0878,722,153,14,4,National,Primary,Desert,Rocky,High,0,76.94,91.93,0
7672,1,1,96,1,3,148500000,99000000,0.5,373,89,7,2,Regional,Secondary,Mixed,Sandy,Low,2,30.19,66.67,1
6908,24,5,566,4,14,127500000,123500000,0.0324,1170,199,3,1,Provincial,Secondary,Mountainous,Sandy,Moderate,0,94.07,96.86,0
6742,23,7,276,3,9,246500000,225500000,0.0931,234,94,7,2,National,Primary,Flat,Rocky,Low,1,84.26,91.48,0
7875,18,6,580,9,10,270500000,455500000,-0.4061,182,60,14,4,Autoroute,Primary,Coastal,Rocky,High,3,38.44,100.0,1
9679,17,8,924,11,9,212500000,410000000,-0.4817,217,49,14,4,Autoroute,Primary,Mountainous,Sandy,High,3,38.89,100.0,1
4201,20,6,451,4,24,223000000,226500000,-0.0155,270,129,7,2,Regional,Secondary,Coastal,Rocky,Low,1,82.3,100.0,0
6766,29,5,626,6,32,529000000,553000000,-0.0434,1026,181,7,2,National,Primary,Mixed,Sandy,High,1,76.33,100.0,0
5329,5,9,288,4,14,1914000000,1890500000,0.0124,662,247,14,4,Autoroute,Primary,Mountainous,Rocky,Moderate,0,90.23,98.77,0
6507,8,6,802,15,49,274000000,269500000,0.0167,616,192,7,2,Regional,Secondary,Desert,Rocky,Moderate,1,70.16,98.36,0
3016,6,7,617,10,39,220000000,214500000,0.0256,606,159,7,2,Regional,Secondary,Desert,Clay,Low,0,80.14,97.5,0
9198,20,9,993,5,56,117000000,77000000,0.5195,222,103,3,1,Regional,Secondary,Flat,Clay,Moderate,3,50.95,65.81,1
5033,20,7,581,5,30,413000000,454000000,-0.0903,788,182,7,2,National,Primary,Flat,Clay,High,0,88.6,100.0,0
4617,20,4,704,12,44,1164500000,1267000000,-0.0809,1097,197,14,4,National,Primary,Coastal,Sandy,High,1,91.39,100.0,0
1990,11,7,791,9,26,142500000,149000000,-0.0436,301,83,7,2,National,Primary,Mixed,Rocky,Low,0,87.2,100.0,0
774,8,8,548,6,10,75500000,73500000,0.0272,552,103,3,1,Provincial,Secondary,Mountainous,Rocky,Low,1,98.04,97.35,0
2068,6,4,140,1,6,86500000,95000000,-0.0895,297,93,3,1,Regional,Secondary,Mountainous,Clay,Moderate,1,72.69,100.0,0
8207,4,2,80,1,4,61500000,93500000,-0.3422,115,43,7,2,Regional,Secondary,Mountainous,Rocky,High,2,43.38,100.0,1
2187,11,7,820,7,27,238000000,248000000,-0.0403,312,86,7,2,National,Primary,Mountainous,Rocky,High,0,85.61,100.0,0
4219,8,3,666,6,30,146000000,138000000,0.058,597,235,3,1,Regional,Secondary,Desert,Sandy,Low,0,87.16,94.52,0
8310,7,4,199,2,3,66000000,125500000,-0.4741,342,65,7,2,Regional,Secondary,Mixed,Sandy,High,3,52.0,100.0,1
8915,19,7,909,8,21,148500000,101000000,0.4703,244,101,3,1,Regional,Secondary,Mountainous,Clay,Moderate,3,35.85,68.01,1
5481,16,7,239,4,13,1143000000,1174500000,-0.0268,975,197,14,4,Autoroute,Primary,Desert,Sandy,Moderate,0,99.33,100.0,0
8484,13,6,332,3,7,1944000000,1470500000,0.322,1064,180,14,4,Autoroute,Primary,Mountainous,Rocky,High,2,30.63,75.64,1
8726,8,8,671,11,35,1943000000,1277000000,0.5215,788,155,14,4,Autoroute,Primary,Coastal,Clay,High,3,37.47,65.72,1
2562,4,1,44,1,4,45000000,49500000,-0.0909,70,31,7,2,Regional,Secondary,Mixed,Clay,Moderate,0,77.14,100.0,0
4622,27,9,459,4,11,623500000,605500000,0.0297,422,95,14,4,Autoroute,Primary,Flat,Rocky,Moderate,0,79.98,97.11,0
250,5,8,873,15,8,313500000,311000000,0.008,144,35,14,4,Autoroute,Primary,Mountainous,Clay,High,0,91.19,99.2,0
6046,12,4,202,4,8,74500000,77000000,-0.0325,621,132,3,1,Provincial,Secondary,Flat,Sandy,Moderate,0,87.08,100.0,0
2712,5,0,172,1,7,41000000,38500000,0.0649,140,42,3,1,Provincial,Secondary,Mountainous,Sandy,High,0,81.44,93.9,0
2851,20,9,935,11,48,1129000000,1158500000,-0.0255,1014,171,14,4,Autoroute,Primary,Mountainous,Clay,Low,1,93.54,100.0,0
1649,9,4,703,5,27,304500000,304500000,0.0,240,46,14,4,Autoroute,Primary,Desert,Sandy,Moderate,1,80.76,100.0,0
7184,27,9,422,3,17,131500000,95500000,0.377,685,245,3,1,Provincial,Secondary,Coastal,Sandy,Moderate,3,30.27,72.62,1
2054,2,1,195,1,5,56000000,55000000,0.0182,236,61,3,1,Regional,Secondary,Coastal,Sandy,Low,1,93.03,98.21,0
4107,29,9,632,5,30,107000000,101000000,0.0594,328,109,3,1,Regional,Secondary,Mountainous,Rocky,Moderate,0,75.73,94.39,0
7062,9,8,654,7,37,237500000,171500000,0.3848,1183,237,3,1,Provincial,Secondary,Mixed,Sandy,High,3,33.54,72.21,1
5056,27,4,887,5,10,562500000,625000000,-0.1,696,223,7,2,National,Primary,Mountainous,Rocky,Moderate,0,75.43,100.0,0
2189,15,8,327,3,11,427500000,424000000,0.0083,171,69,14,4,Autoroute,Primary,Desert,Rocky,Moderate,1,90.75,99.18,0
7079,4,0,33,1,3,18000000,28500000,-0.3684,207,41,3,1,Regional,Secondary,Desert,Sandy,Moderate,3,42.43,100.0,1
6986,16,6,415,7,21,312500000,319000000,-0.0204,146,44,14,4,National,Primary,Mountainous,Sandy,High,0,96.9,100.0,0
5614,10,7,589,9,30,113500000,125500000,-0.0956,379,165,3,1,Provincial,Secondary,Mountainous,Sandy,High,0,75.09,100.0,0
5110,16,7,561,4,23,272000000,288500000,-0.0572,113,40,14,4,Autoroute,Primary,Coastal,Rocky,Moderate,0,94.47,100.0,0
820,8,4,427,7,14,509500000,473500000,0.076,1420,240,7,2,Regional,Secondary,Mountainous,Rocky,Low,0,99.83,92.93,0
5737,26,3,547,7,11,108500000,102000000,0.0637,230,44,7,2,National,Primary,Coastal,Rocky,High,0,72.95,94.01,0
4813,17,3,526,5,21,117000000,119000000,-0.0168,650,163,3,1,Regional,Secondary,Desert,Sandy,Moderate,0,70.98,100.0,0
1213,15,7,443,7,11,471000000,463000000,0.0173,532,117,14,4,National,Primary,Desert,Rocky,Moderate,0,93.19,98.3,0
4585,16,5,628,10,6,925500000,918500000,0.0076,750,133,14,4,Autoroute,Primary,Mountainous,Sandy,Moderate,0,82.93,99.24,0
628,5,7,319,5,17,147500000,145500000,0.0137,625,187,3,1,Regional,Secondary,Desert,Clay,Low,0,81.92,98.64,0
2351,5,3,687,8,42,176000000,185000000,-0.0486,154,52,7,2,National,Primary,Mountainous,Rocky,High,0,86.56,100.0,0
8886,29,6,392,3,7,982500000,1634000000,-0.3987,1166,243,14,4,Autoroute,Primary,Desert,Clay,Moderate,3,32.74,100.0,1
4159,28,3,415,6,5,1237000000,1300000000,-0.0485,876,184,14,4,Autoroute,Primary,Flat,Sandy,High,0,81.61,100.0,0
999,29,6,378,5,21,150500000,157500000,-0.0444,193,50,7,2,National,Primary,Mixed,Rocky,High,0,97.51,100.0,0
323,11,5,249,3,7,81500000,89000000,-0.0843,968,209,3,1,Provincial,Secondary,Desert,Sandy,Low,0,90.27,100.0,0
1053,13,6,383,5,8,122000000,120000000,0.0167,333,59,7,2,National,Primary,Flat,Clay,Moderate,0,80.76,98.36,0
1173,7,4,44,1,3,55000000,50500000,0.0891,447,88,3,1,Provincial,Secondary,Desert,Sandy,Low,0,99.54,91.82,0
8995,23,4,582,5,10,94500000,145500000,-0.3505,466,203,3,1,Provincial,Secondary,Desert,Rocky,High,3,37.1,100.0,1
6872,16,9,463,7,15,240000000,258500000,-0.0716,1035,205,7,2,Regional,Secondary,Coastal,Rocky,Low,0,99.71,100.0,0
2398,28,7,695,12,13,411500000,430000000,-0.043,539,156,7,2,National,Primary,Mountainous,Sandy,Low,0,81.94,100.0,0
4963,27,5,928,11,56,65500000,60000000,0.0917,435,182,3,1,Provincial,Secondary,Flat,Clay,Low,0,88.23,91.6,0
7223,19,7,416,6,16,418000000,278000000,0.5036,581,155,7,2,National,Primary,Flat,Rocky,Moderate,3,39.12,66.51,1
2984,24,6,536,9,23,767000000,815500000,-0.0595,527,219,14,4,National,Primary,Flat,Rocky,Moderate,0,87.05,100.0,0
5543,21,9,251,3,10,108500000,106000000,0.0236,317,133,3,1,Regional,Secondary,Mixed,Rocky,High,0,72.61,97.7,0
5554,24,4,954,14,58,237500000,253000000,-0.0613,1000,170,7,2,Regional,Secondary,Coastal,Clay,High,1,95.42,100.0,0
3009,10,5,484,5,14,492500000,459500000,0.0718,633,240,7,2,National,Primary,Desert,Clay,Moderate,0,80.67,93.3,0
3334,18,3,527,4,15,108500000,105000000,0.0333,510,231,3,1,Provincial,Secondary,Desert,Sandy,Low,0,70.34,96.77,0
5770,10,9,695,11,31,1188500000,1121500000,0.0597,415,181,14,4,Autoroute,Primary,Desert,Rocky,Moderate,0,86.1,94.36,0
1275,5,4,757,3,25,766000000,718000000,0.0669,733,216,7,2,National,Primary,Coastal,Rocky,High,0,99.94,93.73,0
8675,4,3,51,1,3,67500000,50500000,0.3366,452,88,3,1,Provincial,Secondary,Desert,Sandy,High,3,53.88,74.81,1
5373,16,9,914,15,50,340000000,324500000,0.0478,1431,240,7,2,Regional,Secondary,Flat,Sandy,Low,0,95.08,95.44,0
5529,15,8,787,8,26,192500000,197500000,-0.0253,142,32,14,4,Autoroute,Primary,Coastal,Sandy,Moderate,0,82.98,100.0,0
576,6,3,867,15,39,395000000,413000000,-0.0436,245,74,14,4,Autoroute,Primary,Desert,Clay,Low,0,80.09,100.0,0
2198,29,7,429,7,21,244000000,256500000,-0.0487,645,190,7,2,Regional,Secondary,Desert,Rocky,Low,0,99.27,100.0,0
8409,21,6,359,5,12,683500000,440000000,0.5534,625,115,14,4,National,Primary,Flat,Clay,Moderate,2,33.56,64.37,1
9339,27,3,500,6,5,103000000,172500000,-0.4029,432,203,3,1,Regional,Secondary,Coastal,Rocky,High,2,50.65,100.0,1
5427,6,0,177,1,3,44500000,43500000,0.023,174,37,7,2,Regional,Secondary,Mixed,Clay,Low,0,72.61,97.75,0
6156,22,8,888,10,24,34000000,37000000,-0.0811,456,122,3,1,Provincial,Secondary,Flat,Clay,Low,1,85.07,100.0,0
5331,5,3,552,8,26,465000000,509000000,-0.0864,1316,220,7,2,National,Primary,Mixed,Sandy,Moderate,0,80.93,100.0,0
8564,11,7,240,3,5,223500000,389500000,-0.4262,946,218,7,2,Regional,Secondary,Mountainous,Sandy,High,3,50.74,100.0,1
6794,22,7,874,7,14,1491000000,1471500000,0.0133,715,190,14,4,Autoroute,Primary,Mountainous,Sandy,Low,0,92.42,98.69,0
6401,8,8,826,14,49,136500000,134000000,0.0187,251,67,7,2,National,Primary,Coastal,Sandy,Low,0,90.6,98.17,0
8327,23,5,355,5,7,350000000,548000000,-0.3613,392,160,7,2,National,Primary,Mountainous,Clay,High,2,31.18,100.0,1
679,9,1,180,1,7,35000000,38000000,-0.0789,182,91,3,1,Provincial,Secondary,Flat,Clay,High,0,78.5,100.0,0
2607,15,5,479,3,18,430500000,426500000,0.0094,1288,241,7,2,National,Primary,Flat,Clay,Moderate,1,84.93,99.07,0
8236,16,4,440,4,25,246000000,181500000,0.3554,222,83,7,2,National,Primary,Desert,Rocky,Low,2,34.41,73.78,1
7127,9,3,303,3,5,630000000,1089000000,-0.4215,547,206,14,4,Autoroute,Primary,Flat,Rocky,Moderate,3,41.29,100.0,1
655,11,9,765,7,39,265000000,288500000,-0.0815,190,45,14,4,Autoroute,Primary,Mixed,Clay,Low,1,80.08,100.0,0
7300,1,4,187,1,8,52500000,39000000,0.3462,217,54,3,1,Regional,Secondary,Desert,Sandy,Low,2,42.79,74.29,1
3261,19,3,892,13,10,1622500000,1602000000,0.0128,1126,226,14,4,Autoroute,Primary,Mountainous,Rocky,Low,0,81.59,98.74,0
1109,5,8,617,4,7,1881500000,1719500000,0.0942,691,240,14,4,Autoroute,Primary,Desert,Rocky,High,0,79.72,91.39,0
5113,21,7,852,6,20,651500000,689000000,-0.0544,266,99,14,4,Autoroute,Primary,Mountainous,Sandy,Moderate,0,85.8,100.0,0
7043,18,6,203,3,5,156000000,112000000,0.3929,155,53,7,2,National,Primary,Flat,Sandy,High,2,39.82,71.79,1
7023,11,3,848,12,37,292000000,189500000,0.5409,143,31,14,4,Autoroute,Primary,Desert,Sandy,Moderate,2,46.11,64.9,1
6869,19,4,609,10,9,452500000,467500000,-0.0321,217,86,14,4,National,Primary,Desert,Rocky,Moderate,0,91.56,100.0,0
1464,12,4,298,4,13,98500000,105500000,-0.0664,229,42,7,2,National,Primary,Flat,Rocky,Moderate,0,88.45,100.0,0
3551,17,5,979,5,53,132000000,127500000,0.0353,869,188,3,1,Regional,Secondary,Desert,Rocky,Low,0,87.4,96.59,0
9229,8,7,230,4,5,144000000,267000000,-0.4607,1257,220,7,2,Regional,Secondary,Mixed,Sandy,Moderate,2,32.36,100.0,1
7506,7,0,82,1,3,17500000,25000000,-0.3,100,37,3,1,Provincial,Secondary,Mixed,Clay,High,3,38.71,100.0,1
9747,11,8,875,6,53,402500000,265500000,0.516,725,128,7,2,National,Primary,Mixed,Rocky,Low,2,33.97,65.96,1
